ref,uid,pool_size,roles_clean,industries_clean,location_clean,latitude,longitude,city,state,cleaned_roles,gpt_industry,PC URL
67586ed06c72cd33a19ffdc4,67586e6160bdc3034e308c68,2,"automotive maintenance, fleet maintenance, manager, vehicle maintenance manager, vehicle service",,Oxnard,34.1976816,-119.1774639,Oxnard,California,"automotive maintenance, fleet maintenance, manager, vehicle maintenance manager, vehicle service",Other,https://app-next.findem.io/searches/67586ed06c72cd33a19ffdc4?joid=67586e6160bdc3034e308c68&redirect_joid=67586e6160bdc3034e308c68&back=search
67586f2a6c72cde9b49ffdc7,67586e6160bdc3034e308c68,333,"fleet, fleet trucking manager, logistics, manager, tation, transp",,Oxnard,34.1976816,-119.1774639,Oxnard,California,"fleet, fleet trucking manager, logistics, manager, tation, transp",Logistics,https://app-next.findem.io/searches/67586f2a6c72cde9b49ffdc7?joid=67586e6160bdc3034e308c68&redirect_joid=67586e6160bdc3034e308c68&back=search
67586f006c72cdb3bd9ffdc5,67586e6160bdc3034e308c68,1551,"fleet manager, operations manager",,Oxnard,34.1976816,-119.1774639,Oxnard,California,"fleet manager, operations manager",Logistics,https://app-next.findem.io/searches/67586f006c72cdb3bd9ffdc5?joid=67586e6160bdc3034e308c68&redirect_joid=67586e6160bdc3034e308c68&back=search
67586f086c72cd0e1a9ffdc6,67226771afa5ff0dab424713,1551,"fleet manager, operations manager",,Oxnard,34.1976816,-119.1774639,Oxnard,California,"fleet manager, operations manager",Logistics,https://app-next.findem.io/searches/67586f086c72cd0e1a9ffdc6?joid=67226771afa5ff0dab424713&redirect_joid=67226771afa5ff0dab424713&back=search
67586fbc6c72cd6b9e9ffdc8,67586e6160bdc3034e308c68,2,"fleet maintenance, maintenance manager, manager, truck fleet, vehicle maintenance",,Oxnard,34.1976816,-119.1774639,Oxnard,California,"fleet maintenance, maintenance manager, manager, truck fleet, vehicle maintenance",Logistics,https://app-next.findem.io/searches/67586fbc6c72cd6b9e9ffdc8?joid=67586e6160bdc3034e308c68&redirect_joid=67586e6160bdc3034e308c68&back=search
675871c16c72cd12eb9ffdca,67aa432d780b79125a22fa9b,573,"lab, manager, quality, quality control, quality lab manager",,New Mexico,34.9727305,-105.0323635,,New Mexico,"lab, manager, quality, quality control, quality lab manager",Manufacturing,https://app-next.findem.io/searches/675871c16c72cd12eb9ffdca?joid=67aa432d780b79125a22fa9b&redirect_joid=67aa432d780b79125a22fa9b&back=search
675871fe6c72cd36209ffdcb,67aa432d780b79125a22fa9b,48753,"lab manager, manager",,New Mexico,34.9727305,-105.0323635,,New Mexico,"lab manager, manager",Healthcare,https://app-next.findem.io/searches/675871fe6c72cd36209ffdcb?joid=67aa432d780b79125a22fa9b&redirect_joid=67aa432d780b79125a22fa9b&back=search
6758a0c26c72cdd75c9ffdd7,673d23d12bc1b270e014f091,19836,"construction, project manager",,San Jose,37.33874,-121.8852525,San Jose,California,"construction, project manager",Construction,https://app-next.findem.io/searches/6758a0c26c72cdd75c9ffdd7?joid=673d23d12bc1b270e014f091&redirect_joid=673d23d12bc1b270e014f091&back=search
675875486c72cdb4e29ffdcc,6758751c2a3f9f1d32836e6e,5201,"seni, software developer, software engineer",,Essex,51.7668369,0.4757762,,England,"seni, software developer, software engineer",Technology,https://app-next.findem.io/searches/675875486c72cdb4e29ffdcc?joid=6758751c2a3f9f1d32836e6e&redirect_joid=6758751c2a3f9f1d32836e6e&back=search
675894f06c72cd37a39ffdd3,67165e16333acf9ff8318e8c,168,"66367e7e70ac396737ca2d1b, certified nursing assistant, cna",,Dubuque,42.5063629,-90.6677479,Dubuque,Iowa,"certified nursing assistant, cna",Healthcare,https://app-next.findem.io/searches/675894f06c72cd37a39ffdd3?joid=67165e16333acf9ff8318e8c&redirect_joid=67165e16333acf9ff8318e8c&back=search
675880366c72cd64a29ffdce,675880285f0dce3db376dd25,1440,"66367e7e70ac396737ca2d1b, certified nursing assistant",,Norfolk,36.8507689,-76.2858726,Norfolk,Virginia,certified nursing assistant,Healthcare,https://app-next.findem.io/searches/675880366c72cd64a29ffdce?joid=675880285f0dce3db376dd25&redirect_joid=675880285f0dce3db376dd25&back=search
675881666c72cd61789ffdcf,6758815660bdc389c5308c78,9111,"seni, software developer, software engineer",,Reston,38.9586307,-77.3570028,Reston,Virginia,"seni, software developer, software engineer",Technology,https://app-next.findem.io/searches/675881666c72cd61789ffdcf?joid=6758815660bdc389c5308c78&redirect_joid=6758815660bdc389c5308c78&back=search
675898426c72cd11699ffdd5,67589817adb26cf3bb6dc3e9,4270,"dishwasher, food service team member",,Montreal,45.5018869,-73.5673919,Montreal,Quebec,"dishwasher, food service team member",Hospitality,https://app-next.findem.io/searches/675898426c72cd11699ffdd5?joid=67589817adb26cf3bb6dc3e9&redirect_joid=67589817adb26cf3bb6dc3e9&back=search
6758b2a26c72cd81f29ffddd,6758b0529918694d1e7369fb,1207,"guard, officer, patrol officer, safety, security, security guard",,Sacramento,38.5781342,-121.4944209,Sacramento,California,"guard, officer, patrol officer, safety, security, security guard",Government,https://app-next.findem.io/searches/6758b2a26c72cd81f29ffddd?joid=6758b0529918694d1e7369fb&redirect_joid=6758b0529918694d1e7369fb&back=search
6758c0306c72cd4d199ffddf,6758bffbadb26cdb716e56e9,30522,"food service team member, server",,New York,40.7127753,-74.0059728,New York,New York,"food service team member, server",Hospitality,https://app-next.findem.io/searches/6758c0306c72cd4d199ffddf?joid=6758bffbadb26cdb716e56e9&redirect_joid=6758bffbadb26cdb716e56e9&back=search
6758c2386c72cd79ce9ffde0,6758c211991869aae3736a01,683,"construction, inspect, precast, precast inspect, quality control",,Pasadena,34.1476527,-118.144302,Pasadena,California,"construction, inspect, precast, precast inspect, quality control",Construction,https://app-next.findem.io/searches/6758c2386c72cd79ce9ffde0?joid=6758c211991869aae3736a01&redirect_joid=6758c211991869aae3736a01&back=search
6758c2b86c72cd0bd19ffde1,6758c211991869aae3736a01,11229,"civil engineer, quality assurance engineer, test engineer",,Pasadena,34.1476527,-118.144302,Pasadena,California,"civil engineer, quality assurance engineer, test engineer",Construction,https://app-next.findem.io/searches/6758c2b86c72cd0bd19ffde1?joid=6758c211991869aae3736a01&redirect_joid=6758c211991869aae3736a01&back=search
675898226c72cd25919ffdd4,67589817adb26cf3bb6dc3e9,54899,"dishwasher, food service team member",,Ontario,51.253775,-85.3232139,,Ontario,"dishwasher, food service team member",Hospitality,https://app-next.findem.io/searches/675898226c72cd25919ffdd4?joid=67589817adb26cf3bb6dc3e9&redirect_joid=67589817adb26cf3bb6dc3e9&back=search
67589dd46c72cd7fc19ffdd6,67589dbf60bdc37591308c81,4318,"66367e7e70ac396737ca2d1b, certified nursing assistant",,Troy,,,,,certified nursing assistant,Healthcare,https://app-next.findem.io/searches/67589dd46c72cd7fc19ffdd6?joid=67589dbf60bdc37591308c81&redirect_joid=67589dbf60bdc37591308c81&back=search
6758a9bc6c72cd34d49ffdda,6758a92f591ee5a2296e3bcb,93,veterinarian,,Farmington,36.7280583,-108.2186856,Farmington,New Mexico,veterinarian,Healthcare,https://app-next.findem.io/searches/6758a9bc6c72cd34d49ffdda?joid=6758a92f591ee5a2296e3bcb&redirect_joid=6758a92f591ee5a2296e3bcb&back=search
6758dd376c72cd5bac9ffde5,6758dccd2a3f9fe35d838759,2968,"66367e7e70ac396737ca2d1b, certified nursing assistant",,Santa Clara,37.3541079,-121.9552356,Santa Clara,California,certified nursing assistant,Healthcare,https://app-next.findem.io/searches/6758dd376c72cd5bac9ffde5?joid=6758dccd2a3f9fe35d838759&redirect_joid=6758dccd2a3f9fe35d838759&back=search
6758a9676c72cd574d9ffdd8,6758a92f591ee5a2296e3bcb,88,veterinarian,,Rochester,43.1565779,-77.6088465,Rochester,New York,veterinarian,Healthcare,https://app-next.findem.io/searches/6758a9676c72cd574d9ffdd8?joid=6758a92f591ee5a2296e3bcb&redirect_joid=6758a92f591ee5a2296e3bcb&back=search
6759096d6c72cde8c99ffde8,6759095d9918693938736a13,2529,"dishwasher, food service team member",,Stockton,37.9575104,-121.2924737,Stockton,California,"dishwasher, food service team member",Hospitality,https://app-next.findem.io/searches/6759096d6c72cde8c99ffde8?joid=6759095d9918693938736a13&redirect_joid=6759095d9918693938736a13&back=search
6758b0a66c72cdc64f9ffddb,6758b0529918694d1e7369fb,876,"guard, officer, security, security guard, security patrol",,El Dorado Hills,38.6857367,-121.082167,El Dorado Hills,California,"guard, officer, security, security guard, security patrol",Government,https://app-next.findem.io/searches/6758b0a66c72cdc64f9ffddb?joid=6758b0529918694d1e7369fb&redirect_joid=6758b0529918694d1e7369fb&back=search
6758b3c56c72cdb60a9ffdde,6758b3a0e9c0c8a836cbda0b,5003,"business development representative, sales associate",,Westminster,51.4974948,-0.1356583,,England,"business development representative, sales associate",Other,https://app-next.findem.io/searches/6758b3c56c72cdb60a9ffdde?joid=6758b3a0e9c0c8a836cbda0b&redirect_joid=6758b3a0e9c0c8a836cbda0b&back=search
6758c9596c72cd7d459ffde2,6758c8df8b34b7b552c5b4d7,105,"seni, software developer, software engineer",,Cameron,,,,,"seni, software developer, software engineer",Technology,https://app-next.findem.io/searches/6758c9596c72cd7d459ffde2?joid=6758c8df8b34b7b552c5b4d7&redirect_joid=6758c8df8b34b7b552c5b4d7&back=search
67598a726c72cd50889ffdf2,6759898033be9b77769faae0,25,"business intelligence 28bi29 engineer, power bi, power bi developer, sql developer",,Richmond,37.5407246,-77.4360481,Richmond,Virginia,"business intelligence bi engineer, power bi, power bi developer, sql developer",Technology,https://app-next.findem.io/searches/67598a726c72cd50889ffdf2?joid=6759898033be9b77769faae0&redirect_joid=6759898033be9b77769faae0&back=search
675996f66c72cdc9b19ffdf3,67374fd5f3812a566c8632f3,19231,"63c0faf0068edc34f8ecbda9, accounts receivable clerk",,Pune,18.5204303,73.8567437,Pune,Maharashtra,accounts receivable clerk,Finance,https://app-next.findem.io/searches/675996f66c72cdc9b19ffdf3?joid=67374fd5f3812a566c8632f3&redirect_joid=67374fd5f3812a566c8632f3&back=search
67590b306c72cd77969ffde9,66d61b07a0819b7a633c7c1b,82,"commercial, commercial account manager, sales account manager",,,,,,,"commercial, commercial account manager, sales account manager",Other,https://app-next.findem.io/searches/67590b306c72cd77969ffde9?joid=66d61b07a0819b7a633c7c1b&redirect_joid=66d61b07a0819b7a633c7c1b&back=search
6759a6df6c72cde2809ffdf6,6759a6cd188fb9e8dfa806fd,20876,"associate, customer supp, resolution specialist, retail associate, sales flo, t representative",,Chicago,41.8781136,-87.6297982,Chicago,Illinois,"associate, customer supp, resolution specialist, retail associate, sales flo, t representative",Retail,https://app-next.findem.io/searches/6759a6df6c72cde2809ffdf6?joid=6759a6cd188fb9e8dfa806fd&redirect_joid=6759a6cd188fb9e8dfa806fd&back=search
6759b0f76c72cd93999ffdf7,6759a4ca89970e39cf1395c9,184,"agent, home purchasing, purchasing, real estate purchasing, residential purchasing agent",,Nashville,36.1626638,-86.7816016,Nashville,Tennessee,"agent, home purchasing, purchasing, real estate purchasing, residential purchasing agent",Real Estate,https://app-next.findem.io/searches/6759b0f76c72cd93999ffdf7?joid=6759a4ca89970e39cf1395c9&redirect_joid=6759a4ca89970e39cf1395c9&back=search
6758c9b46c72cd62f69ffde3,6758c8df8b34b7b552c5b4d7,25949,"artificial intelligence engineer, llm specialist, nlp engineer",,Austin,30.267153,-97.7430608,Austin,Texas,"artificial intelligence engineer, llm specialist, nlp engineer",Technology,https://app-next.findem.io/searches/6758c9b46c72cd62f69ffde3?joid=6758c8df8b34b7b552c5b4d7&redirect_joid=6758c8df8b34b7b552c5b4d7&back=search
6758df5c6c72cd3adb9ffde6,6758df32adb26c23956eafaf,9068,"associate, customer supp, resolution specialist, retail associate, sales flo, t representative",,Ridley Park,39.8812236,-75.3237993,Ridley Park,Pennsylvania,"associate, customer supp, resolution specialist, retail associate, sales flo, t representative",Retail,https://app-next.findem.io/searches/6758df5c6c72cd3adb9ffde6?joid=6758df32adb26c23956eafaf&redirect_joid=6758df32adb26c23956eafaf&back=search
67590fd56c72cd54df9ffdeb,6747a37084a99839fd647952,14347,"seni, software developer, software engineer",,Chicago,41.8781136,-87.6297982,Chicago,Illinois,"seni, software developer, software engineer",Technology,https://app-next.findem.io/searches/67590fd56c72cd54df9ffdeb?joid=6747a37084a99839fd647952&redirect_joid=6747a37084a99839fd647952&back=search
6758f5cf6c72cd551b9ffde7,6758f5a98b34b741abc5b5ce,8788,"business development representative, sales associate",,Colorado,39.5500507,-105.7820674,,Colorado,"business development representative, sales associate",Other,https://app-next.findem.io/searches/6758f5cf6c72cd551b9ffde7?joid=6758f5a98b34b741abc5b5ce&redirect_joid=6758f5a98b34b741abc5b5ce&back=search
6759164d6c72cdd09f9ffdee,675916343bef8417811af694,1798,"66367e7e70ac396737ca2d1b, certified nursing assistant",,Raymore,38.801953,-94.4527294,Raymore,Missouri,certified nursing assistant,Healthcare,https://app-next.findem.io/searches/6759164d6c72cdd09f9ffdee?joid=675916343bef8417811af694&redirect_joid=675916343bef8417811af694&back=search
6759515e6c72cd2cc59ffdef,6759501c9722d789781dd345,68,"seni, software developer, software engineer",,Ghazipur,25.5877901,83.5783078,Ghazipur,Uttar Pradesh,"seni, software developer, software engineer",Technology,https://app-next.findem.io/searches/6759515e6c72cd2cc59ffdef?joid=6759501c9722d789781dd345&redirect_joid=6759501c9722d789781dd345&back=search
6759898f6c72cd79ed9ffdf1,6759898033be9b77769faae0,388,"seni, software developer, software engineer",,Palmyra,34.5699741,38.2925298,Palmyra,Homs Governorate,"seni, software developer, software engineer",Technology,https://app-next.findem.io/searches/6759898f6c72cd79ed9ffdf1?joid=6759898033be9b77769faae0&redirect_joid=6759898033be9b77769faae0&back=search
675951896c72cd3a3d9ffdf0,6759501c9722d789781dd345,21,"electrical, electrician, maintenance, technician",,Ghazipur,25.5877901,83.5783078,Ghazipur,Uttar Pradesh,"electrical, electrician, maintenance, technician",Construction,https://app-next.findem.io/searches/675951896c72cd3a3d9ffdf0?joid=6759501c9722d789781dd345&redirect_joid=6759501c9722d789781dd345&back=search
6759c5c66c72cd4d7d9ffdfc,673d23d12bc1b270e014f091,503,"672882ed488d3d0167ac3ac0, commercial driver",,Hollister,,,,,commercial driver,Logistics,https://app-next.findem.io/searches/6759c5c66c72cd4d7d9ffdfc?joid=673d23d12bc1b270e014f091&redirect_joid=673d23d12bc1b270e014f091&back=search
6759d0046c72cd55b39ffe01,675712d6e9c0c8d81acbae6c,3036,"63c0faf0068edc34f8ecbda9, staff accountant",,Rochester,43.1565779,-77.6088465,Rochester,New York,staff accountant,Finance,https://app-next.findem.io/searches/6759d0046c72cd55b39ffe01?joid=675712d6e9c0c8d81acbae6c&redirect_joid=675712d6e9c0c8d81acbae6c&back=search
6759e2086c72cd273e9ffe0d,6759e0949722d70ea91e1db0,25421,"mobile developer, mobile engineer, roid, roid engineer",,,,,,,"mobile developer, mobile engineer, roid, roid engineer",Technology,https://app-next.findem.io/searches/6759e2086c72cd273e9ffe0d?joid=6759e0949722d70ea91e1db0&redirect_joid=6759e0949722d70ea91e1db0&back=search
6759e2a06c72cdb6cd9ffe0e,6759e0949722d70ea91e1db0,12271,product designer,,San Francisco,37.7749295,-122.4194155,San Francisco,California,product designer,Technology,https://app-next.findem.io/searches/6759e2a06c72cdb6cd9ffe0e?joid=6759e0949722d70ea91e1db0&redirect_joid=6759e0949722d70ea91e1db0&back=search
6759e0eb6c72cdec119ffe0c,6759e0949722d70ea91e1db0,54817,"ios developer, mobile developer, roid, seni, software developer, software engineer",,San Francisco,37.7749295,-122.4194155,San Francisco,California,"ios developer, mobile developer, roid, seni, software developer, software engineer",Technology,https://app-next.findem.io/searches/6759e0eb6c72cdec119ffe0c?joid=6759e0949722d70ea91e1db0&redirect_joid=6759e0949722d70ea91e1db0&back=search
6759c4166c72cd76289ffdfa,6759c3ff188fb93ba0a80707,3129,,"logistics, tation, transp, warehousing",East Haven,41.2779994,-72.8719897,East Haven,Connecticut,,Other,https://app-next.findem.io/searches/6759c4166c72cd76289ffdfa?joid=6759c3ff188fb93ba0a80707&redirect_joid=6759c3ff188fb93ba0a80707&back=search
6759f1966c72cd0e509ffe16,6705708af3606648756ce6dc,268,"food service, general manager, manager, restaurant",,Reston,38.9586307,-77.3570028,Reston,Virginia,"food service, general manager, manager, restaurant",Hospitality,https://app-next.findem.io/searches/6759f1966c72cd0e509ffe16?joid=6705708af3606648756ce6dc&redirect_joid=6705708af3606648756ce6dc&back=search
6759d1dc6c72cd64a09ffe05,67aa432d780b79125a22fa9b,635,"63c0faf0068edc34f8ecbda9, staff accountant",,Augusta,33.4687314,-82.0283188,Augusta,Georgia,staff accountant,Finance,https://app-next.findem.io/searches/6759d1dc6c72cd64a09ffe05?joid=67aa432d780b79125a22fa9b&redirect_joid=67aa432d780b79125a22fa9b&back=search
6759d0576c72cda50c9ffe02,67aa432d780b79125a22fa9b,19,"co, community nutrition, dinat, nutrition, nutrition co, nutrition program",,Waterville,51.829465,-10.1745436,Waterville,County Kerry,"community nutrition, dinat, nutrition, nutrition co, nutrition program",Healthcare,https://app-next.findem.io/searches/6759d0576c72cda50c9ffe02?joid=67aa432d780b79125a22fa9b&redirect_joid=67aa432d780b79125a22fa9b&back=search
6759d0d96c72cd7f489ffe03,67aa432d780b79125a22fa9b,262,"66367e7e70ac396737ca2d1b, personal supp, t specialist",,Paris,48.8575475,2.3513765,Paris,Île-de-France,"personal supp, t specialist",Technology,https://app-next.findem.io/searches/6759d0d96c72cd7f489ffe03?joid=67aa432d780b79125a22fa9b&redirect_joid=67aa432d780b79125a22fa9b&back=search
6759d96c6c72cd29cc9ffe07,6759d85e33be9be4bc9faaee,0,"clinical, dietician, nutritionist, registered",,Hallowell,44.2859022,-69.7908786,Hallowell,Maine,"clinical, dietician, nutritionist, registered",Healthcare,https://app-next.findem.io/searches/6759d96c6c72cd29cc9ffe07?joid=6759d85e33be9be4bc9faaee&redirect_joid=6759d85e33be9be4bc9faaee&back=search
6759dc616c72cd912a9ffe0a,6759d85e33be9be4bc9faaee,23,"clinical, dietitian, nutritionist, public health, registered dietician",,Hallowell,44.2859022,-69.7908786,Hallowell,Maine,"clinical, dietitian, nutritionist, public health, registered dietician",Healthcare,https://app-next.findem.io/searches/6759dc616c72cd912a9ffe0a?joid=6759d85e33be9be4bc9faaee&redirect_joid=6759d85e33be9be4bc9faaee&back=search
675a01636c72cd515e9ffe18,673d23d12bc1b270e014f091,48,"auto, auto mechanic, automotive, car, mechanic, technician",,Hollister,,,,,"auto, auto mechanic, automotive, car, mechanic, technician",Automotive,https://app-next.findem.io/searches/675a01636c72cd515e9ffe18?joid=673d23d12bc1b270e014f091&redirect_joid=673d23d12bc1b270e014f091&back=search
675a01396c72cd04459ffe17,673d23d12bc1b270e014f091,681,"equipment technician, mechanic",,Hollister,,,,,"equipment technician, mechanic",Automotive,https://app-next.findem.io/searches/675a01396c72cd04459ffe17?joid=673d23d12bc1b270e014f091&redirect_joid=673d23d12bc1b270e014f091&back=search
6759ec646c72cd0dfd9ffe13,6759deec036c8167aaa33783,620,"66367e7e70ac396737ca2d1b, certified nursing assistant",,Port St. Lucie,27.2730492,-80.3582261,Port St. Lucie,Florida,certified nursing assistant,Healthcare,https://app-next.findem.io/searches/6759ec646c72cd0dfd9ffe13?joid=6759deec036c8167aaa33783&redirect_joid=6759deec036c8167aaa33783&back=search
675ae22d6c72cd5c179ffe21,6716ac5eb15d11b6876d31df,855,"addiction, counsel, der, der clinician, substance abuse, substance abuse dis, substance use dis, therapist",,New York,40.7127753,-74.0059728,New York,New York,"addiction, counsel, der, der clinician, substance abuse, substance abuse dis, substance use dis, therapist",Healthcare,https://app-next.findem.io/searches/675ae22d6c72cd5c179ffe21?joid=6716ac5eb15d11b6876d31df&redirect_joid=6716ac5eb15d11b6876d31df&back=search
675a5e876c72cd4d559ffe1b,675a5e69036c8166cca33cc8,2591,672882ed488d3d0167ac3ac0,,Sacramento,38.5781342,-121.4944209,Sacramento,California,,Other,https://app-next.findem.io/searches/675a5e876c72cd4d559ffe1b?joid=675a5e69036c8166cca33cc8&redirect_joid=675a5e69036c8166cca33cc8&back=search
675af7806c72cdd2b79ffe2f,671904ced75f24560327284e,41974,63c0faf0068edc34f8ecbda9,,Los Angeles,34.0549076,-118.242643,Los Angeles,California,,Other,https://app-next.findem.io/searches/675af7806c72cdd2b79ffe2f?joid=671904ced75f24560327284e&redirect_joid=671904ced75f24560327284e&back=search
675af38d6c72cd081e9ffe2b,675af373a7170830fd0d1b34,836,"associate, f, invent, klift, operat, specialist, warehouse, warehouse associate, y control",,Cincinnati,39.1031182,-84.5120196,Cincinnati,Ohio,"associate, invent, klift, operat, specialist, warehouse, warehouse associate, y control",Logistics,https://app-next.findem.io/searches/675af38d6c72cd081e9ffe2b?joid=675af373a7170830fd0d1b34&redirect_joid=675af373a7170830fd0d1b34&back=search
675af3ac6c72cd13289ffe2c,675af373a7170830fd0d1b34,1083,"associate, f, invent, klift, operat, specialist, warehouse, warehouse associate, y control",,Columbus,39.9625112,-83.0032218,Columbus,Ohio,"associate, invent, klift, operat, specialist, warehouse, warehouse associate, y control",Logistics,https://app-next.findem.io/searches/675af3ac6c72cd13289ffe2c?joid=675af373a7170830fd0d1b34&redirect_joid=675af373a7170830fd0d1b34&back=search
675aebf76c72cd70199ffe26,675aebb79722d7174a1e2db1,2505,"66367e7e70ac396737ca2d1b, certified nursing assistant",,Fort Lauderdale,26.1224386,-80.1373174,Fort Lauderdale,Florida,certified nursing assistant,Healthcare,https://app-next.findem.io/searches/675aebf76c72cd70199ffe26?joid=675aebb79722d7174a1e2db1&redirect_joid=675aebb79722d7174a1e2db1&back=search
675aec236c72cd772e9ffe27,675aebb79722d7174a1e2db1,6259,"tax accountant, tax manager",,Dallas,32.7766642,-96.7969879,Dallas,Texas,"tax accountant, tax manager",Finance,https://app-next.findem.io/searches/675aec236c72cd772e9ffe27?joid=675aebb79722d7174a1e2db1&redirect_joid=675aebb79722d7174a1e2db1&back=search
675af4af6c72cd48179ffe2e,675af49da71708f1580d1b6d,4282,"associate, f, invent, klift, operat, specialist, warehouse, warehouse associate, y control",,Ohio,40.4172871,-82.907123,,Ohio,"associate, invent, klift, operat, specialist, warehouse, warehouse associate, y control",Logistics,https://app-next.findem.io/searches/675af4af6c72cd48179ffe2e?joid=675af49da71708f1580d1b6d&redirect_joid=675af49da71708f1580d1b6d&back=search
675b02296c72cd680f9ffe38,6716ac5eb15d11b6876d31df,243,"addiction, counsel, der clinician, substance abuse, substance abuse dis, therapist",,Boston,42.3555076,-71.0565364,Boston,Massachusetts,"addiction, counsel, der clinician, substance abuse, substance abuse dis, therapist",Healthcare,https://app-next.findem.io/searches/675b02296c72cd680f9ffe38?joid=6716ac5eb15d11b6876d31df&redirect_joid=6716ac5eb15d11b6876d31df&back=search
675ad8986c72cd24bc9ffe1e,675ad88a036c81c097a33cea,26406,"seni, software developer, software engineer",,New Delhi,28.6139298,77.2088282,New Delhi,Delhi,"seni, software developer, software engineer",Technology,https://app-next.findem.io/searches/675ad8986c72cd24bc9ffe1e?joid=675ad88a036c81c097a33cea&redirect_joid=675ad88a036c81c097a33cea&back=search
675b014a6c72cd8e1a9ffe37,675afe1089970e770d1395ea,1240,"66367e7e70ac396737ca2d1b, personal care aide",,Suffolk,40.9848784,-72.6151169,,New York,personal care aide,Healthcare,https://app-next.findem.io/searches/675b014a6c72cd8e1a9ffe37?joid=675afe1089970e770d1395ea&redirect_joid=675afe1089970e770d1395ea&back=search
675afe326c72cd03709ffe34,675afe1089970e770d1395ea,1372,"66367e7e70ac396737ca2d1b, certified nursing assistant",,Suffolk,40.9848784,-72.6151169,,New York,certified nursing assistant,Healthcare,https://app-next.findem.io/searches/675afe326c72cd03709ffe34?joid=675afe1089970e770d1395ea&redirect_joid=675afe1089970e770d1395ea&back=search
675af9586c72cd2db09ffe30,675a1571036c816558a33be9,8122,"business development representative, sales associate",,Philadelphia,39.9525839,-75.1652215,Philadelphia,Pennsylvania,"business development representative, sales associate",Other,https://app-next.findem.io/searches/675af9586c72cd2db09ffe30?joid=675a1571036c816558a33be9&redirect_joid=675a1571036c816558a33be9&back=search
675afd4e6c72cd238b9ffe32,675afd04036c81739aa33f5a,4017,"insurance, insurance account manager, insurance agent, sales account manager",,Houston,29.7600771,-95.3701108,Houston,Texas,"insurance, insurance account manager, insurance agent, sales account manager",Finance,https://app-next.findem.io/searches/675afd4e6c72cd238b9ffe32?joid=675afd04036c81739aa33f5a&redirect_joid=675afd04036c81739aa33f5a&back=search
675b0dce6c72cd2cf89ffe3e,675b0dab89970ebcf71395f0,87,"geomatics, l, survey, topographic",,Seattle,47.6061389,-122.3328481,Seattle,Washington,"geomatics, survey, topographic",Construction,https://app-next.findem.io/searches/675b0dce6c72cd2cf89ffe3e?joid=675b0dab89970ebcf71395f0&redirect_joid=675b0dab89970ebcf71395f0&back=search
675b18856c72cdb1c59ffe44,673d126e2bcd544f61e0f076,8,"garment production, operat, sewing machine, sewing machine operat, textile machine",,Los Angeles,34.0549076,-118.242643,Los Angeles,California,"garment production, operat, sewing machine, sewing machine operat, textile machine",Manufacturing,https://app-next.findem.io/searches/675b18856c72cdb1c59ffe44?joid=673d126e2bcd544f61e0f076&redirect_joid=673d126e2bcd544f61e0f076&back=search
675b11b06c72cdcaa69ffe40,675b1159a717085bdf0d1ff6,262,"associate, f, invent, klift, operat, specialist, warehouse, warehouse associate, y control",,Tucson,32.2539787,-110.9741769,Tucson,Arizona,"associate, invent, klift, operat, specialist, warehouse, warehouse associate, y control",Logistics,https://app-next.findem.io/searches/675b11b06c72cdcaa69ffe40?joid=675b1159a717085bdf0d1ff6&redirect_joid=675b1159a717085bdf0d1ff6&back=search
675b1a146c72cdd4a09ffe45,67102edfac87d4749d25ccc6,96,welder,,Rochester,43.1565779,-77.6088465,Rochester,New York,welder,Other,https://app-next.findem.io/searches/675b1a146c72cdd4a09ffe45?joid=67102edfac87d4749d25ccc6&redirect_joid=67102edfac87d4749d25ccc6&back=search
675b11db6c72cd099e9ffe41,675b1159a717085bdf0d1ff6,423,"crane technician, equipment technician",,Tucson,32.2539787,-110.9741769,Tucson,Arizona,"crane technician, equipment technician",Construction,https://app-next.findem.io/searches/675b11db6c72cd099e9ffe41?joid=675b1159a717085bdf0d1ff6&redirect_joid=675b1159a717085bdf0d1ff6&back=search
675b14136c72cd83e59ffe42,675b13f689970e8a041395f7,13855,"chief executive officer, direct, program manager",,Albuquerque,35.0843859,-106.650422,Albuquerque,New Mexico,"chief executive officer, direct, program manager",Other,https://app-next.findem.io/searches/675b14136c72cd83e59ffe42?joid=675b13f689970e8a041395f7&redirect_joid=675b13f689970e8a041395f7&back=search
675b3c836c72cd36959ffe50,67102edfac87d4749d25ccc6,642,business development manager,,Rochester,43.1565779,-77.6088465,Rochester,New York,business development manager,Other,https://app-next.findem.io/searches/675b3c836c72cd36959ffe50?joid=67102edfac87d4749d25ccc6&redirect_joid=67102edfac87d4749d25ccc6&back=search
675b1ae76c72cddbb09ffe46,675b1ad133be9bada99fab06,4496,"66367e7e70ac396737ca2d1b, certified nursing assistant",,Seattle,47.6061389,-122.3328481,Seattle,Washington,certified nursing assistant,Healthcare,https://app-next.findem.io/searches/675b1ae76c72cddbb09ffe46?joid=675b1ad133be9bada99fab06&redirect_joid=675b1ad133be9bada99fab06&back=search
675b45b16c72cd11919ffe56,67102edfac87d4749d25ccc6,206,"maintenance, pool, pool technician, swimming pool, technician",,Rochester,43.1565779,-77.6088465,Rochester,New York,"maintenance, pool, pool technician, swimming pool, technician",Other,https://app-next.findem.io/searches/675b45b16c72cd11919ffe56?joid=67102edfac87d4749d25ccc6&redirect_joid=67102edfac87d4749d25ccc6&back=search
